source_url,target_url,similarity,reason
https://arize.com/blog/ai-in-the-time-of-corona/,https://arize.com/blog/best-practices-for-ml-monitoring-and-observability-of-demand-forecasting-models/,0.6798,High semantic similarity; add contextual link
https://arize.com/blog/ancestry-ceo-deb-liu-on-building-teams-closing-the-gender-gap-in-product-and-learning-from-failure/,https://arize.com/blog/eight-takeaways-from-our-event-with-women-of-ai/,0.6166,High semantic similarity; add contextual link
https://arize.com/blog/ancestry-ceo-deb-liu-on-building-teams-closing-the-gender-gap-in-product-and-learning-from-failure/,https://arize.com/blog/women-in-ai-to-watch/,0.5794,High semantic similarity; add contextual link
https://arize.com/blog/ancestry-ceo-deb-liu-on-building-teams-closing-the-gender-gap-in-product-and-learning-from-failure/,https://arize.com/blog/can-ai-be-a-force-for-good-in-improving-diversity-in-hiring/,0.5778,High semantic similarity; add contextual link
https://arize.com/blog/can-ai-help-make-social-media-more-accessible-inclusive-and-safe/,https://arize.com/blog/eight-takeaways-from-our-event-with-women-of-ai/,0.5415,High semantic similarity; add contextual link
https://arize.com/blog/can-ai-help-make-social-media-more-accessible-inclusive-and-safe/,https://arize.com/blog/women-in-ai-to-watch/,0.5348,High semantic similarity; add contextual link
https://arize.com/blog/can-ai-help-make-social-media-more-accessible-inclusive-and-safe/,https://arize.com/blog/arize-series-a-ml-observability/,0.5212,High semantic similarity; add contextual link
https://arize.com/blog/solving-data-quality-with-ml-observability-and-data-operations/,https://arize.com/blog/beyond-monitoring-the-rise-of-observability/,0.7083,High semantic similarity; add contextual link
https://arize.com/blog/solving-data-quality-with-ml-observability-and-data-operations/,https://arize.com/blog/ml-infrastructure-tools-for-data-preparation/,0.6914,High semantic similarity; add contextual link
https://arize.com/blog/solving-data-quality-with-ml-observability-and-data-operations/,https://arize.com/blog/six-takeaways-from-our-event-on-the-evolution-of-the-data-stack/,0.6777,High semantic similarity; add contextual link
https://arize.com/blog/best-practices-in-ml-observability-for-click-through-rate-models/,https://arize.com/blog/best-practices-in-ml-observability-for-customer-lifetime-value-ltv-models/,0.5576,High semantic similarity; add contextual link
https://arize.com/blog/best-practices-in-ml-observability-for-click-through-rate-models/,https://arize.com/blog/best-practices-for-ml-monitoring-and-observability-of-demand-forecasting-models/,0.5494,High semantic similarity; add contextual link
https://arize.com/blog/best-practices-in-ml-observability-for-click-through-rate-models/,https://arize.com/blog/toward-better-ml-troubleshooting/,0.5126,High semantic similarity; add contextual link
https://arize.com/blog/what-are-the-prevailing-explainability-methods/,https://arize.com/blog/model-explainability-primer/,0.7647,High semantic similarity; add contextual link
https://arize.com/blog/five-predictions-for-ai-in-2022/,https://arize.com/blog/toward-sustainable-ai/,0.7938,High semantic similarity; add contextual link
https://arize.com/blog/five-predictions-for-ai-in-2022/,https://arize.com/blog/2023-predictions/,0.7196,High semantic similarity; add contextual link
https://arize.com/blog/five-predictions-for-ai-in-2022/,https://arize.com/blog/when-ai-attacks-earnings/,0.6949,High semantic similarity; add contextual link
https://arize.com/blog/best-practices-in-ml-observability-for-customer-lifetime-value-ltv-models/,https://arize.com/blog/best-practices-for-ml-monitoring-and-observability-of-demand-forecasting-models/,0.6234,High semantic similarity; add contextual link
https://arize.com/blog/best-practices-in-ml-observability-for-customer-lifetime-value-ltv-models/,https://arize.com/blog/toward-better-ml-troubleshooting/,0.586,High semantic similarity; add contextual link
https://arize.com/blog/best-practices-in-ml-observability-for-customer-lifetime-value-ltv-models/,https://arize.com/blog/monitor-your-model-in-production/,0.5824,High semantic similarity; add contextual link
https://arize.com/blog/how-ml-observability-helps-america-first-credit-union-stay-a-step-ahead/,https://arize.com/blog/how-america-first-credit-union-built-a-genai-decision-explainer-with-tracing-that-scales/,0.6303,High semantic similarity; add contextual link
https://arize.com/blog/how-ml-observability-helps-america-first-credit-union-stay-a-step-ahead/,https://arize.com/blog/toward-better-ml-troubleshooting/,0.5822,High semantic similarity; add contextual link
https://arize.com/blog/how-ml-observability-helps-america-first-credit-union-stay-a-step-ahead/,https://arize.com/blog/best-practices-in-ml-observability-for-monitoring-mitigating-and-preventing-fraud/,0.5644,High semantic similarity; add contextual link
https://arize.com/blog/introducing-remi-cattiau-arizes-chief-information-security-officer/,https://arize.com/blog/introducing-the-arize-trust-center-and-security-periodic-table/,0.7448,High semantic similarity; add contextual link
https://arize.com/blog/introducing-remi-cattiau-arizes-chief-information-security-officer/,https://arize.com/blog/pci-dss-certification/,0.6611,High semantic similarity; add contextual link
https://arize.com/blog/introducing-remi-cattiau-arizes-chief-information-security-officer/,https://arize.com/blog/arize-receives-certifications-validating-health-information-security-for-hipaa-compliance/,0.5045,High semantic similarity; add contextual link
https://arize.com/blog/toward-sustainable-ai/,https://arize.com/blog/five-predictions-for-ai-in-2022/,0.7938,High semantic similarity; add contextual link
https://arize.com/blog/toward-sustainable-ai/,https://arize.com/blog/when-ai-attacks-earnings/,0.7637,High semantic similarity; add contextual link
https://arize.com/blog/toward-sustainable-ai/,https://arize.com/blog/arize-series-a-ml-observability/,0.7566,High semantic similarity; add contextual link
https://arize.com/blog/what-is-auc/,https://arize.com/blog/what-is-pr-auc/,0.8547,High semantic similarity; add contextual link
https://arize.com/blog/introducing-aman-khan-arizes-newest-product-manager/,https://arize.com/blog/introducing-suresh-vadakath-arizes-senior-solutions-architect/,0.6939,High semantic similarity; add contextual link
https://arize.com/blog/introducing-aman-khan-arizes-newest-product-manager/,https://arize.com/blog/introducing-xander-song-arizes-new-developer-advocate/,0.6824,High semantic similarity; add contextual link
https://arize.com/blog/introducing-aman-khan-arizes-newest-product-manager/,https://arize.com/blog/eight-takeaways-from-the-industrys-largest-event-on-machine-learning-observability/,0.6702,High semantic similarity; add contextual link
https://arize.com/blog/shelf-engines-ceo-on-disruptive-innovation-without-disruptive-adoption-and-the-ai-driven-future-of-grocery-retail/,https://arize.com/blog/chick-fil-a-korri-jones/,0.6022,High semantic similarity; add contextual link
https://arize.com/blog/shelf-engines-ceo-on-disruptive-innovation-without-disruptive-adoption-and-the-ai-driven-future-of-grocery-retail/,https://arize.com/blog/deploying-models-in-an-evolving-housing-market/,0.5777,High semantic similarity; add contextual link
https://arize.com/blog/shelf-engines-ceo-on-disruptive-innovation-without-disruptive-adoption-and-the-ai-driven-future-of-grocery-retail/,https://arize.com/blog/on-ai-ethics-wendy-foster-director-of-engineering-and-data-science-at-shopify/,0.5733,High semantic similarity; add contextual link
https://arize.com/blog/model-concept-data-drift/,https://arize.com/blog/take-my-drift-away/,0.8366,High semantic similarity; add contextual link
https://arize.com/blog/model-concept-data-drift/,https://arize.com/blog/ml-model-failure-modes/,0.7746,High semantic similarity; add contextual link
https://arize.com/blog/model-concept-data-drift/,https://arize.com/blog/statistical-distance-for-machine-learning/,0.6819,High semantic similarity; add contextual link
https://arize.com/blog/three-takeaways-from-our-survey-of-top-ml-teams/,https://arize.com/blog/five-unexpected-ways-to-use-ml-observability/,0.7532,High semantic similarity; add contextual link
https://arize.com/blog/three-takeaways-from-our-survey-of-top-ml-teams/,https://arize.com/blog/the-rise-of-the-ml-engineer/,0.7296,High semantic similarity; add contextual link
https://arize.com/blog/three-takeaways-from-our-survey-of-top-ml-teams/,https://arize.com/blog/central-ml/,0.7064,High semantic similarity; add contextual link
https://arize.com/blog/on-ai-ethics-wendy-foster-director-of-engineering-and-data-science-at-shopify/,https://arize.com/blog/deploying-models-in-an-evolving-housing-market/,0.6712,High semantic similarity; add contextual link
https://arize.com/blog/on-ai-ethics-wendy-foster-director-of-engineering-and-data-science-at-shopify/,https://arize.com/blog/building-the-future-of-ai-powered-retail-starts-with-trust/,0.6631,High semantic similarity; add contextual link
https://arize.com/blog/on-ai-ethics-wendy-foster-director-of-engineering-and-data-science-at-shopify/,https://arize.com/blog/ai-at-the-forefront-of-media-and-entertainment/,0.6592,High semantic similarity; add contextual link
https://arize.com/blog/why-monitor-recommendation-systems/,https://arize.com/blog/monitor-ranking-models/,0.6144,High semantic similarity; add contextual link
https://arize.com/blog/why-monitor-recommendation-systems/,https://arize.com/blog/how-getyourguide-powers-millions-of-real-time-rankings-with-production-ai/,0.5336,High semantic similarity; add contextual link
https://arize.com/blog/why-monitor-recommendation-systems/,https://arize.com/blog/best-practices-in-ml-observability-for-click-through-rate-models/,0.5097,High semantic similarity; add contextual link
https://arize.com/blog/toward-better-ml-troubleshooting/,https://arize.com/blog/ai-in-the-time-of-corona/,0.6448,High semantic similarity; add contextual link
https://arize.com/blog/toward-better-ml-troubleshooting/,https://arize.com/blog/ml-model-failure-modes/,0.6365,High semantic similarity; add contextual link
https://arize.com/blog/toward-better-ml-troubleshooting/,https://arize.com/blog/five-unexpected-ways-to-use-ml-observability/,0.6234,High semantic similarity; add contextual link
https://arize.com/blog/rise-of-the-ml-engineer-flavio-clesio-artsy/,https://arize.com/blog/the-rise-of-the-ml-engineer-ilya-reznik-twitter-cortex/,0.6858,High semantic similarity; add contextual link
https://arize.com/blog/rise-of-the-ml-engineer-flavio-clesio-artsy/,https://arize.com/blog/ai-at-the-forefront-of-media-and-entertainment/,0.6811,High semantic similarity; add contextual link
https://arize.com/blog/rise-of-the-ml-engineer-flavio-clesio-artsy/,https://arize.com/blog/why-machine-learning-in-ad-tech-is-ready-for-liftoff/,0.6696,High semantic similarity; add contextual link
https://arize.com/blog/your-data-science-workflows-are-about-to-get-a-lot-more-scalable/,https://arize.com/blog/deploying-models-in-an-evolving-housing-market/,0.6416,High semantic similarity; add contextual link
https://arize.com/blog/your-data-science-workflows-are-about-to-get-a-lot-more-scalable/,https://arize.com/blog/the-importance-of-real-time-data-pipelines-an-interview-with-mparticles-shafiq-shivji/,0.6024,High semantic similarity; add contextual link
https://arize.com/blog/your-data-science-workflows-are-about-to-get-a-lot-more-scalable/,https://arize.com/blog/diving-into-enterprise-data-strategy-with-samsung-researchs-prashanth-rajendran/,0.5921,High semantic similarity; add contextual link
https://arize.com/blog/machine-learning-performance-tracing/,https://arize.com/blog/best-practices-in-ml-observability-for-monitoring-mitigating-and-preventing-fraud/,0.6412,High semantic similarity; add contextual link
https://arize.com/blog/machine-learning-performance-tracing/,https://arize.com/blog/ml-infrastructure-tools-ml-observability/,0.5703,High semantic similarity; add contextual link
https://arize.com/blog/machine-learning-performance-tracing/,https://arize.com/blog/eight-takeaways-from-the-industrys-largest-event-on-machine-learning-observability/,0.5546,High semantic similarity; add contextual link
https://arize.com/blog/eight-takeaways-from-the-industrys-largest-event-on-machine-learning-observability/,https://arize.com/blog/introducing-amber-roberts/,0.7011,High semantic similarity; add contextual link
https://arize.com/blog/eight-takeaways-from-the-industrys-largest-event-on-machine-learning-observability/,https://arize.com/blog/arize-series-a-ml-observability/,0.7007,High semantic similarity; add contextual link
https://arize.com/blog/eight-takeaways-from-the-industrys-largest-event-on-machine-learning-observability/,https://arize.com/blog/best-of-breed-ml-monitoring/,0.6927,High semantic similarity; add contextual link
https://arize.com/blog/insights-from-the-front-lines-of-building-feature-engineering-infrastructure/,https://arize.com/blog/introducing-claire-longo-arizes-new-customer-success-lead/,0.7467,High semantic similarity; add contextual link
https://arize.com/blog/insights-from-the-front-lines-of-building-feature-engineering-infrastructure/,https://arize.com/blog/why-machine-learning-in-ad-tech-is-ready-for-liftoff/,0.6888,High semantic similarity; add contextual link
